date;year;month_1;city;month;homicide;homicide_victims;robbery-homicide;theft;cattle-theft;car-theft;robbery;car-robbery;fraud-swindle;offenses-related-to-weapons-and-ammunition;narcotics-possession;narcotics-traffic;robbery-homicide-victims;victims-of-bodily-injury;intentional-lethal-violent-crime-victims;total-intentional-lethal-violent-crime-victims;population
2017-09-01 00:00:00;2017;9;ILOPOLIS;SET;0;0;0;2;0;1;1;0;1;0;0;0;0;0;;;4157
2017-09-01 00:00:00;2017;9;IMBE;SET;2;2;0;50;0;1;11;3;5;2;2;1;0;0;;;26824
2017-09-01 00:00:00;2017;9;IMIGRANTE;SET;0;0;0;3;0;0;0;0;0;0;0;0;0;0;;;3080
2017-09-01 00:00:00;2017;9;INDEPENDENCIA;SET;0;0;0;6;3;1;0;0;0;0;0;0;0;0;;;6427
2017-09-01 00:00:00;2017;9;INHACORA;SET;0;0;0;2;0;0;0;0;0;0;0;0;0;0;;;2014
2017-09-01 00:00:00;2017;9;IPE;SET;0;0;0;3;0;2;3;0;2;0;2;0;0;0;;;5399
2017-09-01 00:00:00;2017;9;IPIRANGA DO SUL;SET;0;0;0;1;0;1;0;0;0;0;0;0;0;0;;;1720
2017-09-01 00:00:00;2017;9;IRAI;SET;2;2;0;23;2;1;1;0;0;0;1;2;0;0;;;7482
2017-09-01 00:00:00;2017;9;ITAARA;SET;0;0;0;5;0;0;0;0;0;1;0;0;0;0;;;5572
2017-09-01 00:00:00;2017;9;ITACURUBI;SET;0;0;0;2;1;0;1;0;0;0;0;0;0;0;;;2995
2017-09-01 00:00:00;2017;9;ITAPUCA;SET;0;0;0;8;6;0;0;0;0;0;0;0;0;0;;;1937
2017-09-01 00:00:00;2017;9;ITAQUI;SET;0;0;0;42;0;1;10;0;1;2;2;1;0;0;;;35768
2017-09-01 00:00:00;2017;9;ITATI;SET;0;0;0;0;0;2;0;0;0;0;1;0;0;0;;;2638
2017-09-01 00:00:00;2017;9;ITATIBA DO SUL;SET;0;0;0;2;0;1;0;0;0;0;0;0;0;0;;;3208
2017-09-01 00:00:00;2017;9;IVORA;SET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1929
2017-09-01 00:00:00;2017;9;IVOTI;SET;1;1;0;10;0;0;1;0;1;0;1;0;0;0;;;22983
2017-09-01 00:00:00;2017;9;JABOTICABA;SET;0;0;0;3;0;0;0;0;0;0;0;0;0;0;;;3779
2017-09-01 00:00:00;2017;9;JACUIZINHO;SET;0;0;0;2;1;0;0;0;0;0;0;0;0;0;;;2040
2017-09-01 00:00:00;2017;9;JACUTINGA;SET;0;0;0;3;0;0;0;0;0;0;0;0;0;0;;;3338
2017-09-01 00:00:00;2017;9;JAGUARAO;SET;0;0;0;63;4;3;4;0;2;1;4;3;0;0;;;26603
2017-09-01 00:00:00;2017;9;JAGUARI;SET;0;0;0;4;1;0;0;0;0;0;0;1;0;0;;;10579
2017-09-01 00:00:00;2017;9;JAQUIRANA;SET;0;0;0;2;0;0;0;0;0;0;0;0;0;0;;;3690
2017-09-01 00:00:00;2017;9;JARI;SET;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;;3349
2017-09-01 00:00:00;2017;9;JOIA;SET;0;0;0;5;2;0;0;0;0;0;1;0;0;0;;;7184
2017-09-01 00:00:00;2017;9;JULIO DE CASTILHOS;SET;0;0;0;20;2;1;5;1;1;1;0;2;0;0;;;18226
2017-09-01 00:00:00;2017;9;LAGOA BONITA DO SUL;SET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2251
2017-09-01 00:00:00;2017;9;LAGOA DOS TRES CANTOS;SET;0;0;0;1;1;0;0;0;0;0;0;0;0;0;;;1738
2017-09-01 00:00:00;2017;9;LAGOA VERMELHA;SET;0;0;0;39;2;1;0;1;7;4;6;4;0;0;;;27659
2017-09-01 00:00:00;2017;9;LAGOAO;SET;0;0;0;3;1;0;0;0;1;0;0;0;0;0;;;5341
2017-09-01 00:00:00;2017;9;LAJEADO;SET;1;1;0;129;2;22;23;7;18;3;3;6;0;0;;;93646
2017-09-01 00:00:00;2017;9;LAJEADO DO BUGRE;SET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2601
2017-09-01 00:00:00;2017;9;LAVRAS DO SUL;SET;1;1;0;8;0;0;0;0;1;2;0;1;0;0;;;7157
2017-09-01 00:00:00;2017;9;LIBERATO SALZANO;SET;0;0;0;4;1;0;0;0;0;0;0;0;0;0;;;4781
2017-09-01 00:00:00;2017;9;LINDOLFO COLLOR;SET;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;6248
2017-09-01 00:00:00;2017;9;LINHA NOVA;SET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1683
2017-09-01 00:00:00;2017;9;MACAMBARA;SET;0;0;0;7;1;0;0;0;1;2;0;0;0;0;;;4425
2017-09-01 00:00:00;2017;9;MACHADINHO;SET;0;0;0;5;2;0;0;0;0;0;0;0;0;0;;;5735
2017-09-01 00:00:00;2017;9;MAMPITUBA;SET;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;3131
2017-09-01 00:00:00;2017;9;MANOEL VIANA;SET;0;0;0;7;3;1;0;0;0;0;0;0;0;0;;;6801
2017-09-01 00:00:00;2017;9;MAQUINE;SET;0;0;0;8;3;2;1;0;1;0;0;0;0;0;;;7418
2017-09-01 00:00:00;2017;9;MARATA;SET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2470
2017-09-01 00:00:00;2017;9;MARAU;SET;0;0;0;39;1;3;2;0;9;1;2;1;0;0;;;45124
2017-09-01 00:00:00;2017;9;MARCELINO RAMOS;SET;0;0;0;10;0;0;0;0;0;0;0;0;0;0;;;4320
2017-09-01 00:00:00;2017;9;MARIANA PIMENTEL;SET;0;0;0;2;0;0;1;0;0;0;0;0;0;0;;;3916
2017-09-01 00:00:00;2017;9;MARIANO MORO;SET;0;0;0;2;0;0;0;0;0;0;0;0;0;0;;;1858
2017-09-01 00:00:00;2017;9;MARQUES DE SOUZA;SET;0;0;0;4;2;0;0;1;0;0;0;0;0;0;;;3969
2017-09-01 00:00:00;2017;9;MATA;SET;0;0;0;4;2;1;0;0;0;0;0;0;0;0;;;4698
2017-09-01 00:00:00;2017;9;MATO CASTELHANO;SET;0;0;0;4;1;0;1;0;0;0;0;0;0;0;;;2553
2017-09-01 00:00:00;2017;9;MATO LEITAO;SET;0;0;0;4;0;0;0;0;0;1;0;0;0;0;;;4859
2017-09-01 00:00:00;2017;9;MATO QUEIMADO;SET;0;0;0;1;1;0;0;0;0;0;0;0;0;0;;;1795
2017-09-01 00:00:00;2017;9;MAXIMILIANO DE ALMEIDA;SET;0;0;0;3;1;0;0;0;1;0;0;0;0;0;;;4191
2017-09-01 00:00:00;2017;9;MINAS DO LEAO;SET;1;1;0;5;1;0;1;0;0;1;0;1;0;0;;;7505
2017-09-01 00:00:00;2017;9;MIRAGUAI;SET;0;0;0;3;0;1;0;1;0;0;0;0;0;0;;;4427
2017-09-01 00:00:00;2017;9;MONTAURI;SET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1499
2017-09-01 00:00:00;2017;9;MONTE ALEGRE DOS CAMPOS;SET;0;0;0;1;1;1;0;0;0;1;0;0;0;0;;;3180
2017-09-01 00:00:00;2017;9;MONTE BELO DO SUL;SET;0;0;0;2;0;0;0;0;0;0;0;0;0;0;;;2557
2017-09-01 00:00:00;2017;9;MONTENEGRO;SET;1;1;0;55;3;9;13;1;4;4;11;11;0;0;;;64322
2017-09-01 00:00:00;2017;9;MORMACO;SET;0;0;0;3;0;0;0;0;0;0;0;0;0;0;;;2756
2017-09-01 00:00:00;2017;9;MORRINHOS DO SUL;SET;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;3071
2017-09-01 00:00:00;2017;9;MORRO REDONDO;SET;0;0;0;2;0;0;0;0;0;0;1;0;0;0;;;6046
2017-09-01 00:00:00;2017;9;MORRO REUTER;SET;0;0;0;0;0;1;0;0;1;0;1;0;0;0;;;6029
2017-09-01 00:00:00;2017;9;MOSTARDAS;SET;0;0;0;24;10;3;1;0;1;2;3;0;0;0;;;12090
2017-09-01 00:00:00;2017;9;MUCUM;SET;0;0;0;4;0;0;2;0;1;0;0;0;0;0;;;4601
2017-09-01 00:00:00;2017;9;MUITOS CAPOES;SET;0;0;0;4;1;0;0;0;0;0;2;0;0;0;;;2879
2017-09-01 00:00:00;2017;9;MULITERNO;SET;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;1721
2017-09-01 00:00:00;2017;9;NAO-ME-TOQUE;SET;0;0;0;7;0;1;3;0;3;0;1;4;0;0;;;17898
2017-09-01 00:00:00;2017;9;NICOLAU VERGUEIRO;SET;0;0;0;3;1;0;1;0;0;1;0;0;0;0;;;1932
2017-09-01 00:00:00;2017;9;NONOAI;SET;0;0;0;8;1;2;3;3;0;1;0;0;0;0;;;13719
2017-09-01 00:00:00;2017;9;NOVA ALVORADA;SET;0;0;0;2;0;0;0;0;1;0;0;0;0;0;;;3163
2017-09-01 00:00:00;2017;9;NOVA ARACA;SET;0;0;0;1;0;0;1;0;0;1;0;0;0;0;;;4954
2017-09-01 00:00:00;2017;9;NOVA BASSANO;SET;0;0;0;5;0;0;0;0;2;1;0;0;0;0;;;9649
2017-09-01 00:00:00;2017;9;NOVA BOA VISTA;SET;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;2042
2017-09-01 00:00:00;2017;9;NOVA BRESCIA;SET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;3044
2017-09-01 00:00:00;2017;9;NOVA CANDELARIA;SET;0;0;0;1;1;1;0;0;0;0;0;0;0;0;;;3061
2017-09-01 00:00:00;2017;9;NOVA ESPERANCA DO SUL;SET;0;0;0;3;2;0;0;0;1;0;0;0;0;0;;;4865
2017-09-01 00:00:00;2017;9;NOVA HARTZ;SET;0;0;0;5;0;0;3;3;1;0;0;0;0;0;;;20088
2017-09-01 00:00:00;2017;9;NOVA PADUA;SET;0;0;0;3;1;0;0;0;0;0;0;0;0;0;;;2343
2017-09-01 00:00:00;2017;9;NOVA PALMA;SET;0;0;0;8;3;0;0;0;0;0;0;0;0;0;;;5586
2017-09-01 00:00:00;2017;9;NOVA PETROPOLIS;SET;0;0;0;7;0;0;0;0;3;1;1;1;0;0;;;23300
2017-09-01 00:00:00;2017;9;NOVA PRATA;SET;0;0;0;10;1;2;6;0;2;0;1;5;0;0;;;25692
2017-09-01 00:00:00;2017;9;NOVA RAMADA;SET;0;0;0;6;0;0;0;0;0;1;0;0;0;0;;;2163
2017-09-01 00:00:00;2017;9;NOVA ROMA DO SUL;SET;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;3466
2017-09-01 00:00:00;2017;9;NOVA SANTA RITA;SET;0;0;0;19;1;5;6;0;3;1;1;0;0;0;;;29024
2017-09-01 00:00:00;2017;9;NOVO BARREIRO;SET;0;0;0;2;0;0;1;0;1;0;0;0;0;0;;;4272
2017-09-01 00:00:00;2017;9;NOVO CABRAIS;SET;0;0;0;1;1;0;0;0;0;0;1;0;0;0;;;3568
2017-09-01 00:00:00;2017;9;NOVO HAMBURGO;SET;3;4;1;218;1;60;174;69;44;7;30;12;1;0;;;227646
2017-09-01 00:00:00;2017;9;NOVO MACHADO;SET;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;3198
2017-09-01 00:00:00;2017;9;NOVO TIRADENTES;SET;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;2146
2017-09-01 00:00:00;2017;9;NOVO XINGU;SET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1646
2017-09-01 00:00:00;2017;9;OSORIO;SET;1;2;0;62;6;5;17;0;10;1;2;9;0;0;;;47396
2017-09-01 00:00:00;2017;9;PAIM FILHO;SET;0;0;0;1;0;0;0;0;0;1;0;0;0;0;;;3629
2017-09-01 00:00:00;2017;9;PALMARES DO SUL;SET;1;1;0;12;2;0;1;0;1;0;1;0;0;0;;;12844
2017-09-01 00:00:00;2017;9;PALMEIRA DAS MISSOES;SET;0;0;1;32;4;2;6;0;2;1;0;2;1;0;;;33216
2017-09-01 00:00:00;2017;9;PALMITINHO;SET;0;0;0;4;1;2;0;0;1;0;0;0;0;0;;;7839
2017-09-01 00:00:00;2017;9;PANAMBI;SET;1;1;0;29;0;3;2;0;9;5;2;2;0;0;;;43515
2017-09-01 00:00:00;2017;9;PANTANO GRANDE;SET;1;1;0;8;2;1;1;0;0;0;3;0;0;0;;;10212
2017-09-01 00:00:00;2017;9;PARAI;SET;0;0;0;7;1;1;0;0;0;1;0;0;0;0;;;7194
2017-09-01 00:00:00;2017;9;PARAISO DO SUL;SET;0;0;0;2;0;0;0;0;0;1;0;0;0;0;;;6519
2017-09-01 00:00:00;2017;9;PARECI NOVO;SET;0;0;0;1;0;0;0;0;0;0;1;0;0;0;;;4319
2017-09-01 00:00:00;2017;9;PAROBE;SET;0;0;0;44;0;6;19;3;6;1;0;5;0;0;;;52058
2017-09-01 00:00:00;2017;9;PASSA SETE;SET;0;0;0;4;2;0;0;0;0;0;0;0;0;0;;;3983
2017-09-01 00:00:00;2017;9;PASSO DO SOBRADO;SET;0;0;0;7;3;4;1;0;0;0;0;0;0;0;;;6025
2017-09-01 00:00:00;2017;9;PASSO FUNDO;SET;3;3;1;189;1;37;112;16;36;7;10;13;1;0;;;206215
2017-09-01 00:00:00;2017;9;PAULO BENTO;SET;0;0;0;2;0;0;0;0;0;0;1;0;0;0;;;2144
2017-09-01 00:00:00;2017;9;PAVERAMA;SET;0;0;0;8;0;1;2;1;1;0;0;0;0;0;;;7978
2017-09-01 00:00:00;2017;9;PEDRAS ALTAS;SET;0;0;0;8;7;0;0;0;0;0;0;1;0;0;;;2061
2017-09-01 00:00:00;2017;9;PEDRO OSORIO;SET;1;1;0;11;1;0;5;0;3;1;2;1;0;0;;;7484
2017-09-01 00:00:00;2017;9;PEJUCARA;SET;0;0;0;1;0;0;1;1;0;0;0;0;0;0;;;3745
2017-09-01 00:00:00;2017;9;PELOTAS;SET;12;12;0;293;6;36;311;17;46;17;21;19;0;1;;;325685
2017-09-01 00:00:00;2017;9;PICADA CAFE;SET;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;5351
2017-09-01 00:00:00;2017;9;PINHAL;SET;0;0;0;1;0;1;0;0;1;0;0;0;0;0;;;2959
2017-09-01 00:00:00;2017;9;PINHAL DA SERRA;SET;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;2248
2017-09-01 00:00:00;2017;9;PINHAL GRANDE;SET;0;0;0;5;1;0;0;0;2;0;0;0;0;0;;;3805
2017-09-01 00:00:00;2017;9;PINHEIRINHO DO VALE;SET;0;0;0;2;1;0;0;0;0;0;0;0;0;0;;;4540
2017-09-01 00:00:00;2017;9;PINHEIRO MACHADO;SET;1;2;0;19;3;1;1;0;0;0;0;0;0;0;;;11214
2017-09-01 00:00:00;2017;9;PINTO BANDEIRA;SET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2723
2017-09-01 00:00:00;2017;9;PIRAPO;SET;0;0;0;3;3;0;0;0;0;0;0;0;0;0;;;2260
2017-09-01 00:00:00;2017;9;PIRATINI;SET;0;0;0;15;3;1;4;0;2;1;0;0;0;0;;;17504
2017-09-01 00:00:00;2017;9;PLANALTO;SET;1;1;0;4;1;0;0;0;1;0;0;0;0;0;;;10406
2017-09-01 00:00:00;2017;9;POCO DAS ANTAS;SET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2171
2017-09-01 00:00:00;2017;9;PONTAO;SET;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;3296
2017-09-01 00:00:00;2017;9;PONTE PRETA;SET;0;0;0;2;0;0;0;0;0;0;0;0;0;0;;;1575
2017-09-01 00:00:00;2017;9;PORTAO;SET;0;0;0;31;1;3;12;4;6;1;1;0;0;0;;;34071
2017-09-01 00:00:00;2017;9;PORTO ALEGRE;SET;52;59;1;2328;10;253;2642;580;445;84;193;165;1;1;;;1332845
2017-09-01 00:00:00;2017;9;PORTO LUCENA;SET;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;4360
2017-09-01 00:00:00;2017;9;PORTO MAUA;SET;0;0;0;4;1;0;0;0;0;0;0;0;0;0;;;2142
2017-09-01 00:00:00;2017;9;PORTO VERA CRUZ;SET;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;1560
2017-09-01 00:00:00;2017;9;PORTO XAVIER;SET;0;0;0;0;0;0;1;0;2;0;0;0;0;0;;;9938
2017-09-01 00:00:00;2017;9;POUSO NOVO;SET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1739
2017-09-01 00:00:00;2017;9;PRESIDENTE LUCENA;SET;0;0;0;5;1;0;1;0;0;0;0;0;0;0;;;3077
2017-09-01 00:00:00;2017;9;PROGRESSO;SET;1;1;0;10;1;0;0;0;0;0;0;0;0;0;;;5340
2017-09-01 00:00:00;2017;9;PROTASIO ALVES;SET;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;2025
2017-09-01 00:00:00;2017;9;PUTINGA;SET;0;0;0;2;1;0;0;0;0;0;0;0;0;0;;;3747
2017-09-01 00:00:00;2017;9;QUARAI;SET;1;1;0;50;8;0;5;0;4;0;2;1;0;0;;;23500
2017-09-01 00:00:00;2017;9;QUATRO IRMAOS;SET;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;1552
2017-09-01 00:00:00;2017;9;QUEVEDOS;SET;0;0;0;4;4;0;0;0;0;0;0;0;0;0;;;2507
2017-09-01 00:00:00;2017;9;QUINZE DE NOVEMBRO;SET;0;0;0;3;0;0;0;0;0;0;0;0;0;0;;;3910
2017-09-01 00:00:00;2017;9;REDENTORA;SET;1;1;0;4;1;3;0;0;0;1;0;0;0;0;;;9738
2017-09-01 00:00:00;2017;9;RELVADO;SET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1796
2017-09-01 00:00:00;2017;9;RESTINGA SECA;SET;0;0;0;19;3;0;0;0;0;1;3;0;0;0;;;14939
2017-09-01 00:00:00;2017;9;RIO DOS INDIOS;SET;0;0;0;0;0;0;1;0;0;1;0;0;0;0;;;2835
2017-09-01 00:00:00;2017;9;RIO GRANDE;SET;4;5;0;261;9;13;231;5;20;9;13;20;0;0;;;191900
2017-09-01 00:00:00;2017;9;RIO PARDO;SET;1;1;0;31;2;2;3;0;1;2;6;0;0;0;;;34654
2017-09-01 00:00:00;2017;9;RIOZINHO;SET;0;0;0;1;0;0;0;0;1;0;0;0;0;0;;;4473
2017-09-01 00:00:00;2017;9;ROCA SALES;SET;1;1;0;8;1;0;4;0;0;1;1;2;0;0;;;10418
2017-09-01 00:00:00;2017;9;RODEIO BONITO;SET;0;0;0;7;2;1;0;0;1;0;0;0;0;0;;;6654
2017-09-01 00:00:00;2017;9;ROLADOR;SET;1;1;0;1;0;0;0;0;0;0;0;0;0;0;;;2291
2017-09-01 00:00:00;2017;9;ROLANTE;SET;0;0;0;14;2;0;1;0;3;2;2;0;0;0;;;21253
2017-09-01 00:00:00;2017;9;RONDA ALTA;SET;0;0;0;1;0;0;1;0;0;0;0;0;0;0;;;9777
2017-09-01 00:00:00;2017;9;RONDINHA;SET;0;0;0;2;1;1;0;0;0;0;0;0;0;0;;;4991
2017-09-01 00:00:00;2017;9;ROQUE GONZALES;SET;0;0;0;6;1;0;1;0;1;1;2;2;0;0;;;6576
2017-09-01 00:00:00;2017;9;ROSARIO DO SUL;SET;0;0;0;42;10;1;5;2;6;1;6;0;0;0;;;36630
2017-09-01 00:00:00;2017;9;SAGRADA FAMILIA;SET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2480
2017-09-01 00:00:00;2017;9;SALDANHA MARINHO;SET;0;0;0;3;0;0;0;0;1;0;0;0;0;0;;;2575
2017-09-01 00:00:00;2017;9;SALTO DO JACUI;SET;2;2;0;15;2;0;4;0;2;4;0;1;0;0;;;10203
2017-09-01 00:00:00;2017;9;SALVADOR DAS MISSOES;SET;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;2877
2017-09-01 00:00:00;2017;9;SALVADOR DO SUL;SET;0;0;0;5;0;0;1;0;0;0;0;0;0;0;;;6879
2017-09-01 00:00:00;2017;9;SANANDUVA;SET;0;0;0;4;0;0;0;2;1;0;4;1;0;0;;;16399
2017-09-01 00:00:00;2017;9;SANTA BARBARA DO SUL;SET;0;0;0;2;0;0;0;0;1;0;0;0;0;0;;;8122
2017-09-01 00:00:00;2017;9;SANTA CECILIA DO SUL;SET;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;1674
2017-09-01 00:00:00;2017;9;SANTA CLARA DO SUL;SET;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;6887
2017-09-01 00:00:00;2017;9;SANTA CRUZ DO SUL;SET;1;1;0;181;2;31;48;9;9;6;2;11;0;0;;;133230
2017-09-01 00:00:00;2017;9;SANTA MARGARIDA DO SUL;SET;0;0;0;3;0;0;0;0;0;0;0;0;0;0;;;2596
2017-09-01 00:00:00;2017;9;SANTA MARIA;SET;4;4;0;321;12;32;105;0;64;17;39;11;0;0;;;271735
2017-09-01 00:00:00;2017;9;SANTA MARIA DO HERVAL;SET;0;0;0;2;0;0;0;0;2;0;0;0;0;0;;;6340
2017-09-01 00:00:00;2017;9;SANTA ROSA;SET;0;0;0;78;4;2;11;0;4;5;18;4;0;0;;;76963
2017-09-01 00:00:00;2017;9;SANTA TEREZA;SET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1505
2017-09-01 00:00:00;2017;9;SANTA VITORIA DO PALMAR;SET;0;0;0;51;7;3;6;0;4;1;1;2;0;0;;;30983
2017-09-01 00:00:00;2017;9;SANTANA DA BOA VISTA;SET;1;1;0;4;1;1;2;1;0;0;0;0;0;0;;;7024
2017-09-01 00:00:00;2017;9;SANTANA DO LIVRAMENTO;SET;0;0;0;95;21;13;12;0;3;4;8;3;0;0;;;84421
2017-09-01 00:00:00;2017;9;SANTIAGO;SET;0;0;0;60;3;2;5;0;7;2;9;6;0;0;;;48938
2017-09-01 00:00:00;2017;9;SANTO ANGELO;SET;1;1;0;152;4;5;26;2;6;5;15;7;0;0;;;76917
2017-09-01 00:00:00;2017;9;SANTO ANTONIO DA PATRULHA;SET;0;0;0;32;1;1;6;2;3;4;1;5;0;0;;;42947
2017-09-01 00:00:00;2017;9;SANTO ANTONIO DAS MISSOES;SET;0;0;0;14;3;0;1;0;0;3;1;0;0;0;;;10300
2017-09-01 00:00:00;2017;9;SANTO ANTONIO DO PALMA;SET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2091
2017-09-01 00:00:00;2017;9;SANTO ANTONIO DO PLANALTO;SET;0;0;0;3;0;0;0;0;0;0;0;0;0;0;;;2089
2017-09-01 00:00:00;2017;9;SANTO AUGUSTO;SET;0;0;0;5;0;0;0;0;1;0;0;0;0;0;;;13902
2017-09-01 00:00:00;2017;9;SANTO CRISTO;SET;0;0;0;7;1;0;1;0;0;0;0;0;0;0;;;15320
2017-09-01 00:00:00;2017;9;SANTO EXPEDITO DO SUL;SET;0;0;0;1;1;0;0;0;0;0;0;0;0;0;;;2349
2017-09-01 00:00:00;2017;9;SAO BORJA;SET;0;0;0;57;4;1;18;1;6;3;1;4;0;0;;;59676
2017-09-01 00:00:00;2017;9;SAO DOMINGOS DO SUL;SET;0;0;0;2;1;0;0;0;0;0;0;0;0;0;;;2754
2017-09-01 00:00:00;2017;9;SAO FRANCISCO DE ASSIS;SET;0;0;0;24;4;1;1;0;1;2;2;0;0;0;;;17618
2017-09-01 00:00:00;2017;9;SAO FRANCISCO DE PAULA;SET;0;0;0;19;5;0;7;0;7;0;1;0;0;0;;;21893
2017-09-01 00:00:00;2017;9;SAO GABRIEL;SET;1;1;0;89;9;3;7;0;7;5;8;4;0;0;;;58487
2017-09-01 00:00:00;2017;9;SAO JERONIMO;SET;0;0;0;18;2;1;8;1;1;3;2;0;0;0;;;21028
2017-09-01 00:00:00;2017;9;SAO JOAO DA URTIGA;SET;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;4461
2017-09-01 00:00:00;2017;9;SAO JOAO DO POLESINE;SET;0;0;0;6;1;0;0;0;0;1;0;0;0;0;;;2649
2017-09-01 00:00:00;2017;9;SAO JORGE;SET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2912
2017-09-01 00:00:00;2017;9;SAO JOSE DAS MISSOES;SET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2362
2017-09-01 00:00:00;2017;9;SAO JOSE DO HERVAL;SET;0;0;0;3;1;0;0;0;0;0;0;0;0;0;;;1902
2017-09-01 00:00:00;2017;9;SAO JOSE DO HORTENCIO;SET;0;0;0;2;0;0;0;0;1;0;0;0;0;0;;;4447
2017-09-01 00:00:00;2017;9;SAO JOSE DO INHACORA;SET;0;0;0;1;1;0;0;0;0;0;0;0;0;0;;;2406
2017-09-01 00:00:00;2017;9;SAO JOSE DO NORTE;SET;1;1;0;30;3;0;13;1;0;0;0;1;0;0;;;25443
2017-09-01 00:00:00;2017;9;SAO JOSE DO OURO;SET;0;0;0;6;3;0;0;0;0;2;0;0;0;0;;;6834
2017-09-01 00:00:00;2017;9;SAO JOSE DO SUL;SET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2380
2017-09-01 00:00:00;2017;9;SAO JOSE DOS AUSENTES;SET;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;4172
2017-09-01 00:00:00;2017;9;SAO LEOPOLDO;SET;6;7;0;187;1;63;184;59;39;8;15;16;0;0;;;217409
2017-09-01 00:00:00;2017;9;SAO LOURENCO DO SUL;SET;0;0;0;36;0;1;5;0;1;0;3;9;0;0;;;41989
2017-09-01 00:00:00;2017;9;SAO LUIZ GONZAGA;SET;2;2;0;97;2;1;8;0;7;3;6;6;0;0;;;34752
2017-09-01 00:00:00;2017;9;SAO MARCOS;SET;0;0;0;28;2;2;5;0;2;0;4;0;0;0;;;21084
2017-09-01 00:00:00;2017;9;SAO MARTINHO;SET;0;0;0;3;0;0;1;2;0;0;0;0;0;0;;;5481
2017-09-01 00:00:00;2017;9;SAO MARTINHO DA SERRA;SET;0;0;0;1;0;0;0;0;0;0;0;1;0;0;;;2860
2017-09-01 00:00:00;2017;9;SAO MIGUEL DAS MISSOES;SET;0;0;0;2;2;0;1;0;1;0;1;0;0;0;;;7056
2017-09-01 00:00:00;2017;9;SAO NICOLAU;SET;0;0;0;5;1;0;0;0;0;0;1;1;0;0;;;5118
2017-09-01 00:00:00;2017;9;SAO PAULO DAS MISSOES;SET;0;0;0;4;2;0;0;0;0;0;0;0;0;0;;;5846
2017-09-01 00:00:00;2017;9;SAO PEDRO DA SERRA;SET;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;3548
2017-09-01 00:00:00;2017;9;SAO PEDRO DAS MISSOES;SET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1757
2017-09-01 00:00:00;2017;9;SAO PEDRO DO BUTIA;SET;0;0;0;2;1;1;0;0;0;0;0;0;0;0;;;3070
2017-09-01 00:00:00;2017;9;SAO PEDRO DO SUL;SET;0;0;0;35;5;1;1;0;1;0;1;1;0;0;;;15577
2017-09-01 00:00:00;2017;9;SAO SEBASTIAO DO CAI;SET;0;0;0;21;1;1;1;1;3;2;13;1;0;0;;;24428
2017-09-01 00:00:00;2017;9;SAO SEPE;SET;0;0;0;38;4;1;3;0;1;0;0;2;0;0;;;21219
2017-09-01 00:00:00;2017;9;SAO VALENTIM;SET;0;0;0;2;0;0;0;0;0;0;0;0;0;0;;;3264
2017-09-01 00:00:00;2017;9;SAO VALENTIM DO SUL;SET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2207
